DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2014-12-04 23:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10545.92	2017-09-14 04:18:49.049
2014-12-05 00:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10030.06	2017-09-14 04:18:49.049
2014-12-03 23:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10816.45	2017-09-14 04:18:49.049
2014-12-04 00:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10237.64	2017-09-14 04:18:49.049
2014-12-04 01:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9787.66	2017-09-14 04:18:49.049
2014-12-04 02:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9600.29	2017-09-14 04:18:49.049
2014-12-04 03:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9595.21	2017-09-14 04:18:49.049
2014-12-04 04:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9835.59	2017-09-14 04:18:49.049
2014-12-04 05:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10720.53	2017-09-14 04:18:49.049
2014-12-04 06:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11950.61	2017-09-14 04:18:49.049
2014-12-04 07:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12532.32	2017-09-14 04:18:49.049
2014-12-04 08:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12579.83	2017-09-14 04:18:49.049
2014-12-04 09:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12669.89	2017-09-14 04:18:49.049
2014-12-04 10:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12710.58	2017-09-14 04:18:49.049
2014-12-04 11:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12594.82	2017-09-14 04:18:49.049
2014-12-04 12:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12504.62	2017-09-14 04:18:49.049
2014-12-04 13:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12451.10	2017-09-14 04:18:49.049
2014-12-04 14:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12432.43	2017-09-14 04:18:49.049
2014-12-04 15:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12385.22	2017-09-14 04:18:49.049
2014-12-04 16:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	13034.31	2017-09-14 04:18:49.049
2014-12-04 17:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	13430.18	2017-09-14 04:18:49.049
2014-12-04 18:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12955.71	2017-09-14 04:18:49.049
2014-12-04 19:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12407.16	2017-09-14 04:18:49.049
2014-12-04 20:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11768.57	2017-09-14 04:18:49.049
2014-12-04 21:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11422.01	2017-09-14 04:18:49.049
2014-12-04 22:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11645.66	2017-09-14 04:18:49.049
2014-12-04 23:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10933.85	2017-09-14 04:18:49.049
2014-12-04 00:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10237.64	2017-09-14 04:18:49.049
2014-12-04 01:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9787.66	2017-09-14 04:18:49.049
2014-12-04 02:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9600.29	2017-09-14 04:18:49.049
2014-12-04 03:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9595.21	2017-09-14 04:18:49.049
2014-12-04 04:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9835.59	2017-09-14 04:18:49.049
2014-12-04 05:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10720.53	2017-09-14 04:18:49.049
2014-12-04 06:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11950.61	2017-09-14 04:18:49.049
2014-12-04 07:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12532.32	2017-09-14 04:18:49.049
2014-12-04 08:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12579.83	2017-09-14 04:18:49.049
2014-12-04 09:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12669.89	2017-09-14 04:18:49.049
2014-12-04 10:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12710.58	2017-09-14 04:18:49.049
2014-12-04 11:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12594.82	2017-09-14 04:18:49.049
2014-12-04 12:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12504.62	2017-09-14 04:18:49.049
2014-12-04 13:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12451.10	2017-09-14 04:18:49.049
2014-12-04 14:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12432.43	2017-09-14 04:18:49.049
2014-12-04 15:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12385.22	2017-09-14 04:18:49.049
2014-12-04 16:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	13034.31	2017-09-14 04:18:49.049
2014-12-04 17:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	13430.18	2017-09-14 04:18:49.049
2014-12-04 18:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12955.71	2017-09-14 04:18:49.049
2014-12-04 19:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12407.16	2017-09-14 04:18:49.049
2014-12-04 20:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11768.57	2017-09-14 04:18:49.049
2014-12-04 21:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11422.01	2017-09-14 04:18:49.049
2014-12-04 22:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11645.66	2017-09-14 04:18:49.049
2014-12-04 23:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10933.85	2017-09-14 04:18:49.049
2014-12-04 00:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10237.64	2017-09-14 04:18:49.049
2014-12-04 01:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9787.66	2017-09-14 04:18:49.049
2014-12-04 02:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9600.29	2017-09-14 04:18:49.049
2014-12-04 03:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9595.21	2017-09-14 04:18:49.049
2014-12-04 04:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9835.59	2017-09-14 04:18:49.049
2014-12-04 05:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10720.53	2017-09-14 04:18:49.049
2014-12-04 06:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11950.61	2017-09-14 04:18:49.049
2014-12-04 07:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12532.32	2017-09-14 04:18:49.049
2014-12-04 08:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12579.83	2017-09-14 04:18:49.049
2014-12-04 09:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12669.89	2017-09-14 04:18:49.049
2014-12-04 10:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12710.58	2017-09-14 04:18:49.049
2014-12-04 11:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12594.82	2017-09-14 04:18:49.049
2014-12-04 12:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12504.62	2017-09-14 04:18:49.049
2014-12-04 13:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12451.10	2017-09-14 04:18:49.049
2014-12-04 14:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12432.43	2017-09-14 04:18:49.049
2014-12-04 15:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12385.22	2017-09-14 04:18:49.049
2014-12-04 16:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	13034.31	2017-09-14 04:18:49.049
2014-12-04 17:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	13430.18	2017-09-14 04:18:49.049
2014-12-04 18:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12955.71	2017-09-14 04:18:49.049
2014-12-04 19:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12407.16	2017-09-14 04:18:49.049
2014-12-04 20:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11768.57	2017-09-14 04:18:49.049
2014-12-04 21:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11422.01	2017-09-14 04:18:49.049
2014-12-04 22:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11645.66	2017-09-14 04:18:49.049
2014-12-04 23:00:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10933.85	2017-09-14 04:18:49.049
2014-12-05 00:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10321.19	2017-09-14 04:18:49.049
2014-12-02 23:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10090.23	2017-09-14 04:18:49.049
2014-12-03 00:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9674.21	2017-09-14 04:18:49.049
2014-12-03 01:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9337.73	2017-09-14 04:18:49.049
2014-12-03 02:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9147.11	2017-09-14 04:18:49.049
2014-12-03 03:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9240.84	2017-09-14 04:18:49.049
2014-12-03 04:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9591.34	2017-09-14 04:18:49.049
2014-12-03 05:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10735.44	2017-09-14 04:18:49.049
2014-12-03 06:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11942.30	2017-09-14 04:18:49.049
2014-12-03 07:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12212.01	2017-09-14 04:18:49.049
2014-12-03 08:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12382.61	2017-09-14 04:18:49.049
2014-12-03 09:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12472.39	2017-09-14 04:18:49.049
2014-12-03 10:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12577.66	2017-09-14 04:18:49.049
2014-12-03 11:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12426.23	2017-09-14 04:18:49.049
2014-12-03 12:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12464.56	2017-09-14 04:18:49.049
2014-12-03 13:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12362.60	2017-09-14 04:18:49.049
2014-12-03 14:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12354.93	2017-09-14 04:18:49.049
2014-12-03 15:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12285.38	2017-09-14 04:18:49.049
2014-12-03 16:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12924.23	2017-09-14 04:18:49.049
2014-12-03 17:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12983.03	2017-09-14 04:18:49.049
2014-12-03 18:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12412.17	2017-09-14 04:18:49.049
2014-12-03 19:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11866.52	2017-09-14 04:18:49.049
2014-12-03 20:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11288.08	2017-09-14 04:18:49.049
2014-12-03 21:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11246.91	2017-09-14 04:18:49.049
2014-12-03 22:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11083.52	2017-09-14 04:18:49.049
2014-12-03 23:15:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10604.04	2017-09-14 04:18:49.049
2014-12-02 23:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10090.23	2017-09-14 04:18:49.049
2014-12-02 23:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10090.23	2017-09-14 04:18:49.049
2014-12-03 00:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9674.21	2017-09-14 04:18:49.049
2014-12-03 01:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9337.73	2017-09-14 04:18:49.049
2014-12-03 02:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9147.11	2017-09-14 04:18:49.049
2014-12-03 03:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9240.84	2017-09-14 04:18:49.049
2014-12-03 04:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9591.34	2017-09-14 04:18:49.049
2014-12-03 05:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10735.44	2017-09-14 04:18:49.049
2014-12-03 06:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11942.30	2017-09-14 04:18:49.049
2014-12-03 07:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12212.01	2017-09-14 04:18:49.049
2014-12-03 08:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12382.61	2017-09-14 04:18:49.049
2014-12-03 09:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12472.39	2017-09-14 04:18:49.049
2014-12-03 10:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12577.66	2017-09-14 04:18:49.049
2014-12-03 11:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12426.23	2017-09-14 04:18:49.049
2014-12-03 12:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12464.56	2017-09-14 04:18:49.049
2014-12-03 13:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12362.60	2017-09-14 04:18:49.049
2014-12-03 14:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12354.93	2017-09-14 04:18:49.049
2014-12-03 15:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12285.38	2017-09-14 04:18:49.049
2014-12-03 16:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12924.23	2017-09-14 04:18:49.049
2014-12-03 17:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12983.03	2017-09-14 04:18:49.049
2014-12-03 18:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12412.17	2017-09-14 04:18:49.049
2014-12-03 19:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11866.52	2017-09-14 04:18:49.049
2014-12-03 20:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11288.08	2017-09-14 04:18:49.049
2014-12-03 21:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11246.91	2017-09-14 04:18:49.049
2014-12-03 22:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11083.52	2017-09-14 04:18:49.049
2014-12-03 23:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10604.04	2017-09-14 04:18:49.049
2014-12-03 00:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9674.21	2017-09-14 04:18:49.049
2014-12-03 01:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9337.73	2017-09-14 04:18:49.049
2014-12-03 02:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9147.11	2017-09-14 04:18:49.049
2014-12-03 03:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9240.84	2017-09-14 04:18:49.049
2014-12-03 04:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9591.34	2017-09-14 04:18:49.049
2014-12-03 05:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10735.44	2017-09-14 04:18:49.049
2014-12-03 06:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11942.30	2017-09-14 04:18:49.049
2014-12-03 07:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12212.01	2017-09-14 04:18:49.049
2014-12-03 08:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12382.61	2017-09-14 04:18:49.049
2014-12-03 09:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12472.39	2017-09-14 04:18:49.049
2014-12-03 10:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12577.66	2017-09-14 04:18:49.049
2014-12-03 11:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12426.23	2017-09-14 04:18:49.049
2014-12-03 12:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12464.56	2017-09-14 04:18:49.049
2014-12-03 13:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12362.60	2017-09-14 04:18:49.049
2014-12-03 14:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12354.93	2017-09-14 04:18:49.049
2014-12-03 15:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12285.38	2017-09-14 04:18:49.049
2014-12-03 16:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12924.23	2017-09-14 04:18:49.049
2014-12-03 17:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12983.03	2017-09-14 04:18:49.049
2014-12-03 18:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12412.17	2017-09-14 04:18:49.049
2014-12-03 19:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11866.52	2017-09-14 04:18:49.049
2014-12-03 20:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11288.08	2017-09-14 04:18:49.049
2014-12-03 21:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11246.91	2017-09-14 04:18:49.049
2014-12-03 22:15:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11083.52	2017-09-14 04:18:49.049
2014-12-05 01:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9773.08	2017-09-14 04:18:49.049
2014-12-05 02:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9582.05	2017-09-14 04:18:49.049
2014-12-05 03:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9691.26	2017-09-14 04:18:49.049
2014-12-05 04:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10199.90	2017-09-14 04:18:49.049
2014-12-05 05:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11523.11	2017-09-14 04:18:49.049
2014-12-05 06:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12488.49	2017-09-14 04:18:49.049
2014-12-05 07:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12448.94	2017-09-14 04:18:49.049
2014-12-05 08:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12578.08	2017-09-14 04:18:49.049
2014-12-05 09:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12618.84	2017-09-14 04:18:49.049
2014-12-05 10:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12682.20	2017-09-14 04:18:49.049
2014-12-05 11:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12393.16	2017-09-14 04:18:49.049
2014-12-05 12:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12318.68	2017-09-14 04:18:49.049
2014-12-05 13:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12152.57	2017-09-14 04:18:49.049
2014-12-05 14:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12081.60	2017-09-14 04:18:49.049
2014-12-05 15:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12226.79	2017-09-14 04:18:49.049
2014-12-05 16:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12944.36	2017-09-14 04:18:49.049
2014-12-05 17:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12685.69	2017-09-14 04:18:49.049
2014-12-05 18:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	12156.11	2017-09-14 04:18:49.049
2014-12-05 19:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11615.92	2017-09-14 04:18:49.049
2014-12-05 20:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11145.06	2017-09-14 04:18:49.049
2014-12-05 21:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11409.33	2017-09-14 04:18:49.049
2014-12-05 22:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	11033.36	2017-09-14 04:18:49.049
2014-12-05 23:30:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	10266.56	2017-09-14 04:18:49.049
2014-12-05 00:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10030.06	2017-09-14 04:18:49.049
2014-12-05 01:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9773.08	2017-09-14 04:18:49.049
2014-12-05 02:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9582.05	2017-09-14 04:18:49.049
2014-12-05 03:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	9691.26	2017-09-14 04:18:49.049
2014-12-05 04:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10199.90	2017-09-14 04:18:49.049
2014-12-05 05:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11523.11	2017-09-14 04:18:49.049
2014-12-05 06:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12488.49	2017-09-14 04:18:49.049
2014-12-05 07:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12448.94	2017-09-14 04:18:49.049
2014-12-05 08:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12578.08	2017-09-14 04:18:49.049
2014-12-05 09:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12618.84	2017-09-14 04:18:49.049
2014-12-05 10:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12682.20	2017-09-14 04:18:49.049
2014-12-05 11:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12393.16	2017-09-14 04:18:49.049
2014-12-05 12:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12318.68	2017-09-14 04:18:49.049
2014-12-05 13:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12152.57	2017-09-14 04:18:49.049
2014-12-05 14:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12081.60	2017-09-14 04:18:49.049
2014-12-05 15:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12226.79	2017-09-14 04:18:49.049
2014-12-05 16:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12944.36	2017-09-14 04:18:49.049
2014-12-05 17:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12685.69	2017-09-14 04:18:49.049
2014-12-05 18:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	12156.11	2017-09-14 04:18:49.049
2014-12-05 19:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11615.92	2017-09-14 04:18:49.049
2014-12-05 20:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11145.06	2017-09-14 04:18:49.049
2014-12-05 21:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11409.33	2017-09-14 04:18:49.049
2014-12-05 22:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	11033.36	2017-09-14 04:18:49.049
2014-12-05 23:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10266.56	2017-09-14 04:18:49.049
2014-12-05 00:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10030.06	2017-09-14 04:18:49.049
2014-12-05 01:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9773.08	2017-09-14 04:18:49.049
2014-12-05 02:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9582.05	2017-09-14 04:18:49.049
2014-12-05 03:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	9691.26	2017-09-14 04:18:49.049
2014-12-05 04:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	10199.90	2017-09-14 04:18:49.049
2014-12-05 05:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	11523.11	2017-09-14 04:18:49.049
2014-12-05 06:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12488.49	2017-09-14 04:18:49.049
2014-12-05 07:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12448.94	2017-09-14 04:18:49.049
2014-12-05 08:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12578.08	2017-09-14 04:18:49.049
2014-12-05 09:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12618.84	2017-09-14 04:18:49.049
2014-12-05 10:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12682.20	2017-09-14 04:18:49.049
2014-12-05 11:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12393.16	2017-09-14 04:18:49.049
2014-12-05 12:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12318.68	2017-09-14 04:18:49.049
2014-12-05 13:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12152.57	2017-09-14 04:18:49.049
2014-12-05 14:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12081.60	2017-09-14 04:18:49.049
2014-12-05 15:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12226.79	2017-09-14 04:18:49.049
2014-12-05 16:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12944.36	2017-09-14 04:18:49.049
2014-12-05 17:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12685.69	2017-09-14 04:18:49.049
2014-12-05 18:30:00.000	PT15M	10YBE----------2	CTY	BE CTY	BE	12156.11	2017-09-14 04:18:49.049
2014-12-28 00:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	382.00	2017-09-14 04:18:52.052
2014-12-28 01:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	378.00	2017-09-14 04:18:52.052
2014-12-28 02:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	353.00	2017-09-14 04:18:52.052
2014-12-28 03:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	355.00	2017-09-14 04:18:52.052
2014-12-28 04:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	354.00	2017-09-14 04:18:52.052
2014-12-28 05:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	358.00	2017-09-14 04:18:52.052
2014-12-28 06:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	306.00	2017-09-14 04:18:52.052
2014-12-28 07:45:00.000	PT15M	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	314.00	2017-09-14 04:18:52.052
2014-12-05 01:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9901.35	2017-09-14 04:18:49.049
2014-12-05 02:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9643.55	2017-09-14 04:18:49.049
2014-12-05 03:00:00.000	PT15M	10YBE----------2	CTA	BE CTA	BE	9625.77	2017-09-14 04:18:49.049
